GAME_ID,GAME_DATE,SEASON,TEAM_ID,TEAM_NAME,OPPONENT,PTS_ALLOWED,FG3_ALLOWED,FG3A_ALLOWED,OPP_FG3_PCT
0022400687,2025-02-01,2024-25,1610612762,Utah Jazz,Orlando Magic,99,9,41,0.21951219512195122
0022400688,2025-02-01,2024-25,1610612743,Denver Nuggets,Charlotte Hornets,104,9,26,0.34615384615384615
0022400689,2025-02-01,2024-25,1610612745,Houston Rockets,Brooklyn Nets,110,10,27,0.37037037037037035
0022400690,2025-02-01,2024-25,1610612750,Minnesota Timberwolves,Washington Wizards,105,15,33,0.45454545454545453
0022400693,2025-02-01,2024-25,1610612748,Miami Heat,San Antonio Spurs,103,12,36,0.3333333333333333
0022400686,2025-02-01,2024-25,1610612737,Atlanta Hawks,Indiana Pacers,132,12,33,0.36363636363636365
0022400690,2025-02-01,2024-25,1610612764,Washington Wizards,Minnesota Timberwolves,103,12,40,0.3
0022400694,2025-02-01,2024-25,1610612756,Phoenix Suns,Portland Trail Blazers,127,9,31,0.2903225806451613
0022400688,2025-02-01,2024-25,1610612766,Charlotte Hornets,Denver Nuggets,107,7,37,0.1891891891891892
0022400691,2025-02-01,2024-25,1610612758,Sacramento Kings,Oklahoma City Thunder,144,19,46,0.41304347826086957
0022400694,2025-02-01,2024-25,1610612757,Portland Trail Blazers,Phoenix Suns,108,10,33,0.30303030303030304
0022400689,2025-02-01,2024-25,1610612751,Brooklyn Nets,Houston Rockets,98,12,39,0.3076923076923077
0022400692,2025-02-01,2024-25,1610612752,New York Knicks,Los Angeles Lakers,128,19,40,0.475
0022400693,2025-02-01,2024-25,1610612759,San Antonio Spurs,Miami Heat,105,13,42,0.30952380952380953
0022400686,2025-02-01,2024-25,1610612754,Indiana Pacers,Atlanta Hawks,127,14,37,0.3783783783783784
0022400691,2025-02-01,2024-25,1610612760,Oklahoma City Thunder,Sacramento Kings,110,11,44,0.25
0022400687,2025-02-01,2024-25,1610612753,Orlando Magic,Utah Jazz,113,14,35,0.4
0022400680,2025-01-31,2024-25,1610612742,Dallas Mavericks,Detroit Pistons,117,9,35,0.2571428571428571
0022400684,2025-01-31,2024-25,1610612749,Milwaukee Bucks,San Antonio Spurs,144,24,50,0.48
0022400685,2025-01-31,2024-25,1610612756,Phoenix Suns,Golden State Warriors,105,16,44,0.36363636363636365
0022400679,2025-01-31,2024-25,1610612746,LA Clippers,Charlotte Hornets,104,7,30,0.23333333333333334
0022400679,2025-01-31,2024-25,1610612766,Charlotte Hornets,LA Clippers,112,11,28,0.39285714285714285
0022400682,2025-01-31,2024-25,1610612761,Toronto Raptors,Chicago Bulls,122,18,40,0.45
0022400681,2025-01-31,2024-25,1610612755,Philadelphia 76ers,Denver Nuggets,137,12,23,0.5217391304347826
0022400681,2025-01-31,2024-25,1610612743,Denver Nuggets,Philadelphia 76ers,134,21,40,0.525
0022400683,2025-01-31,2024-25,1610612738,Boston Celtics,New Orleans Pelicans,116,15,37,0.40540540540540543
0022400684,2025-01-31,2024-25,1610612759,San Antonio Spurs,Milwaukee Bucks,118,12,37,0.32432432432432434
0022400683,2025-01-31,2024-25,1610612740,New Orleans Pelicans,Boston Celtics,118,16,41,0.3902439024390244
0022400685,2025-01-31,2024-25,1610612744,Golden State Warriors,Phoenix Suns,130,19,39,0.48717948717948717
0022400680,2025-01-31,2024-25,1610612765,Detroit Pistons,Dallas Mavericks,102,11,33,0.3333333333333333
0022400682,2025-01-31,2024-25,1610612741,Chicago Bulls,Toronto Raptors,106,10,30,0.3333333333333333
0022400674,2025-01-30,2024-25,1610612747,Los Angeles Lakers,Washington Wizards,96,10,44,0.22727272727272727
0022400677,2025-01-30,2024-25,1610612762,Utah Jazz,Minnesota Timberwolves,138,21,38,0.5526315789473685
0022400676,2025-01-30,2024-25,1610612763,Memphis Grizzlies,Houston Rockets,119,13,32,0.40625
0022400678,2025-01-30,2024-25,1610612753,Orlando Magic,Portland Trail Blazers,119,12,25,0.48
0022400675,2025-01-30,2024-25,1610612739,Cleveland Cavaliers,Atlanta Hawks,115,13,39,0.3333333333333333
0022400674,2025-01-30,2024-25,1610612764,Washington Wizards,Los Angeles Lakers,134,15,32,0.46875
0022400675,2025-01-30,2024-25,1610612737,Atlanta Hawks,Cleveland Cavaliers,137,13,39,0.3333333333333333
0022400677,2025-01-30,2024-25,1610612750,Minnesota Timberwolves,Utah Jazz,113,14,34,0.4117647058823529
0022400676,2025-01-30,2024-25,1610612745,Houston Rockets,Memphis Grizzlies,120,9,28,0.32142857142857145
0022400678,2025-01-30,2024-25,1610612757,Portland Trail Blazers,Orlando Magic,90,5,26,0.19230769230769232
0022400669,2025-01-29,2024-25,1610612758,Sacramento Kings,Philadelphia 76ers,117,12,29,0.41379310344827586
0022400668,2025-01-29,2024-25,1610612752,New York Knicks,Denver Nuggets,112,10,28,0.35714285714285715
0022400666,2025-01-29,2024-25,1610612738,Boston Celtics,Chicago Bulls,100,15,49,0.30612244897959184
0022400673,2025-01-29,2024-25,1610612744,Golden State Warriors,Oklahoma City Thunder,109,9,39,0.23076923076923078
0022400668,2025-01-29,2024-25,1610612743,Denver Nuggets,New York Knicks,122,14,34,0.4117647058823529
0022400671,2025-01-29,2024-25,1610612746,LA Clippers,San Antonio Spurs,116,14,42,0.3333333333333333
0022400669,2025-01-29,2024-25,1610612755,Philadelphia 76ers,Sacramento Kings,104,10,41,0.24390243902439024
0022400670,2025-01-29,2024-25,1610612742,Dallas Mavericks,New Orleans Pelicans,136,15,31,0.4838709677419355
0022400672,2025-01-29,2024-25,1610612750,Minnesota Timberwolves,Phoenix Suns,113,12,32,0.375
0022400664,2025-01-29,2024-25,1610612765,Detroit Pistons,Indiana Pacers,133,19,38,0.5
0022400667,2025-01-29,2024-25,1610612739,Cleveland Cavaliers,Miami Heat,106,15,43,0.3488372093023256
0022400665,2025-01-29,2024-25,1610612761,Toronto Raptors,Washington Wizards,82,5,30,0.16666666666666666
0022400673,2025-01-29,2024-25,1610612760,Oklahoma City Thunder,Golden State Warriors,116,13,38,0.34210526315789475
0022400664,2025-01-29,2024-25,1610612754,Indiana Pacers,Detroit Pistons,119,12,34,0.35294117647058826
0022400665,2025-01-29,2024-25,1610612764,Washington Wizards,Toronto Raptors,106,11,31,0.3548387096774194
0022400663,2025-01-29,2024-25,1610612766,Charlotte Hornets,Brooklyn Nets,104,10,32,0.3125
0022400670,2025-01-29,2024-25,1610612740,New Orleans Pelicans,Dallas Mavericks,137,20,43,0.46511627906976744
0022400666,2025-01-29,2024-25,1610612741,Chicago Bulls,Boston Celtics,122,18,44,0.4090909090909091
0022400667,2025-01-29,2024-25,1610612748,Miami Heat,Cleveland Cavaliers,126,13,42,0.30952380952380953
0022400672,2025-01-29,2024-25,1610612756,Phoenix Suns,Minnesota Timberwolves,121,13,29,0.4482758620689655
0022400671,2025-01-29,2024-25,1610612759,San Antonio Spurs,LA Clippers,128,12,24,0.5
0022400663,2025-01-29,2024-25,1610612751,Brooklyn Nets,Charlotte Hornets,83,10,35,0.2857142857142857
0022400662,2025-01-28,2024-25,1610612757,Portland Trail Blazers,Milwaukee Bucks,112,11,35,0.3142857142857143
0022400660,2025-01-28,2024-25,1610612747,Los Angeles Lakers,Philadelphia 76ers,118,11,34,0.3235294117647059
0022400662,2025-01-28,2024-25,1610612749,Milwaukee Bucks,Portland Trail Blazers,125,12,28,0.42857142857142855
0022400532,2025-01-28,2024-25,1610612745,Houston Rockets,Atlanta Hawks,96,11,47,0.23404255319148937
0022400661,2025-01-28,2024-25,1610612762,Utah Jazz,Golden State Warriors,114,17,49,0.3469387755102041
0022400532,2025-01-28,2024-25,1610612737,Atlanta Hawks,Houston Rockets,100,7,30,0.23333333333333334
0022400661,2025-01-28,2024-25,1610612744,Golden State Warriors,Utah Jazz,103,8,26,0.3076923076923077
0022400660,2025-01-28,2024-25,1610612755,Philadelphia 76ers,Los Angeles Lakers,104,10,33,0.30303030303030304
0022400653,2025-01-27,2024-25,1610612752,New York Knicks,Memphis Grizzlies,106,9,24,0.375
0022400655,2025-01-27,2024-25,1610612743,Denver Nuggets,Chicago Bulls,129,24,53,0.4528301886792453
0022400656,2025-01-27,2024-25,1610612737,Atlanta Hawks,Minnesota Timberwolves,100,12,40,0.3
0022400649,2025-01-27,2024-25,1610612739,Cleveland Cavaliers,Detroit Pistons,91,10,36,0.2777777777777778
0022400659,2025-01-27,2024-25,1610612756,Phoenix Suns,LA Clippers,109,10,32,0.3125
0022400652,2025-01-27,2024-25,1610612748,Miami Heat,Orlando Magic,119,14,39,0.358974358974359
0022400656,2025-01-27,2024-25,1610612750,Minnesota Timberwolves,Atlanta Hawks,92,12,43,0.27906976744186046
0022400649,2025-01-27,2024-25,1610612765,Detroit Pistons,Cleveland Cavaliers,110,12,44,0.2727272727272727
0022400648,2025-01-27,2024-25,1610612766,Charlotte Hornets,Los Angeles Lakers,112,6,28,0.21428571428571427
0022400650,2025-01-27,2024-25,1610612745,Houston Rockets,Boston Celtics,112,15,39,0.38461538461538464
0022400651,2025-01-27,2024-25,1610612758,Sacramento Kings,Brooklyn Nets,96,10,36,0.2777777777777778
0022400658,2025-01-27,2024-25,1610612762,Utah Jazz,Milwaukee Bucks,125,12,34,0.35294117647058826
0022400657,2025-01-27,2024-25,1610612742,Dallas Mavericks,Washington Wizards,108,11,37,0.2972972972972973
0022400651,2025-01-27,2024-25,1610612751,Brooklyn Nets,Sacramento Kings,110,9,28,0.32142857142857145
0022400650,2025-01-27,2024-25,1610612738,Boston Celtics,Houston Rockets,114,17,41,0.4146341463414634
0022400652,2025-01-27,2024-25,1610612753,Orlando Magic,Miami Heat,125,15,41,0.36585365853658536
0022400659,2025-01-27,2024-25,1610612746,LA Clippers,Phoenix Suns,111,22,47,0.46808510638297873
0022400657,2025-01-27,2024-25,1610612764,Washington Wizards,Dallas Mavericks,130,20,45,0.4444444444444444
0022400654,2025-01-27,2024-25,1610612761,Toronto Raptors,New Orleans Pelicans,104,6,28,0.21428571428571427
0022400655,2025-01-27,2024-25,1610612741,Chicago Bulls,Denver Nuggets,121,6,27,0.2222222222222222
0022400653,2025-01-27,2024-25,1610612763,Memphis Grizzlies,New York Knicks,143,17,44,0.38636363636363635
0022400658,2025-01-27,2024-25,1610612749,Milwaukee Bucks,Utah Jazz,110,18,54,0.3333333333333333
0022400654,2025-01-27,2024-25,1610612740,New Orleans Pelicans,Toronto Raptors,113,9,33,0.2727272727272727
0022400648,2025-01-27,2024-25,1610612747,Los Angeles Lakers,Charlotte Hornets,107,14,36,0.3888888888888889
0022400647,2025-01-26,2024-25,1610612760,Oklahoma City Thunder,Portland Trail Blazers,108,18,40,0.45
0022400647,2025-01-26,2024-25,1610612757,Portland Trail Blazers,Oklahoma City Thunder,118,10,30,0.3333333333333333
0022400638,2025-01-25,2024-25,1610612765,Detroit Pistons,Orlando Magic,121,15,33,0.45454545454545453
0022400639,2025-01-25,2024-25,1610612761,Toronto Raptors,Atlanta Hawks,94,11,37,0.2972972972972973
0022400639,2025-01-25,2024-25,1610612737,Atlanta Hawks,Toronto Raptors,117,11,30,0.36666666666666664
0022400636,2025-01-25,2024-25,1610612748,Miami Heat,Brooklyn Nets,97,14,40,0.35
0022400641,2025-01-25,2024-25,1610612752,New York Knicks,Sacramento Kings,120,14,36,0.3888888888888889
0022400642,2025-01-25,2024-25,1610612755,Philadelphia 76ers,Chicago Bulls,97,12,38,0.3157894736842105
0022400635,2025-01-25,2024-25,1610612738,Boston Celtics,Dallas Mavericks,107,8,22,0.36363636363636365
0022400633,2025-01-25,2024-25,1610612759,San Antonio Spurs,Indiana Pacers,136,17,39,0.4358974358974359
0022400640,2025-01-25,2024-25,1610612739,Cleveland Cavaliers,Houston Rockets,135,13,28,0.4642857142857143
0022400640,2025-01-25,2024-25,1610612745,Houston Rockets,Cleveland Cavaliers,131,17,39,0.4358974358974359
0022400638,2025-01-25,2024-25,1610612753,Orlando Magic,Detroit Pistons,113,10,25,0.4
0022400643,2025-01-25,2024-25,1610612763,Memphis Grizzlies,Utah Jazz,103,12,47,0.2553191489361702
0022400637,2025-01-25,2024-25,1610612766,Charlotte Hornets,New Orleans Pelicans,92,8,31,0.25806451612903225
0022400633,2025-01-25,2024-25,1610612754,Indiana Pacers,San Antonio Spurs,98,11,32,0.34375
0022400644,2025-01-25,2024-25,1610612744,Golden State Warriors,Los Angeles Lakers,118,10,29,0.3448275862068966
0022400642,2025-01-25,2024-25,1610612741,Chicago Bulls,Philadelphia 76ers,109,13,45,0.28888888888888886
0022400646,2025-01-25,2024-25,1610612749,Milwaukee Bucks,LA Clippers,127,11,34,0.3235294117647059
0022400636,2025-01-25,2024-25,1610612751,Brooklyn Nets,Miami Heat,106,13,28,0.4642857142857143
0022400643,2025-01-25,2024-25,1610612762,Utah Jazz,Memphis Grizzlies,125,14,38,0.3684210526315789
0022400634,2025-01-25,2024-25,1610612750,Minnesota Timberwolves,Denver Nuggets,104,11,32,0.34375
0022400635,2025-01-25,2024-25,1610612742,Dallas Mavericks,Boston Celtics,122,20,52,0.38461538461538464
0022400646,2025-01-25,2024-25,1610612746,LA Clippers,Milwaukee Bucks,117,13,35,0.37142857142857144
0022400637,2025-01-25,2024-25,1610612740,New Orleans Pelicans,Charlotte Hornets,123,21,50,0.42
0022400641,2025-01-25,2024-25,1610612758,Sacramento Kings,New York Knicks,143,17,36,0.4722222222222222
0022400645,2025-01-25,2024-25,1610612756,Phoenix Suns,Washington Wizards,109,18,41,0.43902439024390244
0022400644,2025-01-25,2024-25,1610612747,Los Angeles Lakers,Golden State Warriors,108,16,46,0.34782608695652173
0022400634,2025-01-25,2024-25,1610612743,Denver Nuggets,Minnesota Timberwolves,133,14,30,0.4666666666666667
0022400645,2025-01-25,2024-25,1610612764,Washington Wizards,Phoenix Suns,119,13,40,0.325
0022400631,2025-01-24,2024-25,1610612755,Philadelphia 76ers,Cleveland Cavaliers,129,25,52,0.4807692307692308
0022400630,2025-01-24,2024-25,1610612757,Portland Trail Blazers,Charlotte Hornets,97,9,31,0.2903225806451613
0022400632,2025-01-24,2024-25,1610612740,New Orleans Pelicans,Memphis Grizzlies,139,19,42,0.4523809523809524
0022400630,2025-01-24,2024-25,1610612766,Charlotte Hornets,Portland Trail Blazers,102,11,38,0.2894736842105263
0022400632,2025-01-24,2024-25,1610612763,Memphis Grizzlies,New Orleans Pelicans,126,14,34,0.4117647058823529
0022400631,2025-01-24,2024-25,1610612739,Cleveland Cavaliers,Philadelphia 76ers,132,21,39,0.5384615384615384
0022400629,2025-01-23,2024-25,1610612738,Boston Celtics,Los Angeles Lakers,117,15,35,0.42857142857142855
0022400628,2025-01-23,2024-25,1610612741,Chicago Bulls,Golden State Warriors,131,25,57,0.43859649122807015
0022400621,2025-01-23,2024-25,1610612759,San Antonio Spurs,Indiana Pacers,110,13,43,0.3023255813953488
0022400624,2025-01-23,2024-25,1610612748,Miami Heat,Milwaukee Bucks,125,18,40,0.45
0022400626,2025-01-23,2024-25,1610612743,Denver Nuggets,Sacramento Kings,123,15,41,0.36585365853658536
0022400983,2025-01-23,2024-25,1610612764,Washington Wizards,LA Clippers,110,13,38,0.34210526315789475
0022400622,2025-01-23,2024-25,1610612757,Portland Trail Blazers,Orlando Magic,79,6,25,0.24
0022400623,2025-01-23,2024-25,1610612761,Toronto Raptors,Atlanta Hawks,119,13,37,0.35135135135135137
0022400625,2025-01-23,2024-25,1610612760,Oklahoma City Thunder,Dallas Mavericks,121,14,31,0.45161290322580644
0022400625,2025-01-23,2024-25,1610612742,Dallas Mavericks,Oklahoma City Thunder,115,15,37,0.40540540540540543
0022400621,2025-01-23,2024-25,1610612754,Indiana Pacers,San Antonio Spurs,140,18,36,0.5
0022400628,2025-01-23,2024-25,1610612744,Golden State Warriors,Chicago Bulls,106,16,40,0.4
0022400622,2025-01-23,2024-25,1610612753,Orlando Magic,Portland Trail Blazers,101,9,28,0.32142857142857145
0022400626,2025-01-23,2024-25,1610612758,Sacramento Kings,Denver Nuggets,132,13,37,0.35135135135135137
0022400623,2025-01-23,2024-25,1610612737,Atlanta Hawks,Toronto Raptors,122,9,21,0.42857142857142855
0022400624,2025-01-23,2024-25,1610612749,Milwaukee Bucks,Miami Heat,96,12,51,0.23529411764705882
0022400629,2025-01-23,2024-25,1610612747,Los Angeles Lakers,Boston Celtics,96,14,41,0.34146341463414637
0022400983,2025-01-23,2024-25,1610612746,LA Clippers,Washington Wizards,93,11,46,0.2391304347826087
0022400614,2025-01-22,2024-25,1610612750,Minnesota Timberwolves,Dallas Mavericks,114,8,29,0.27586206896551724
0022400614,2025-01-22,2024-25,1610612742,Dallas Mavericks,Minnesota Timberwolves,115,11,29,0.3793103448275862
0022400615,2025-01-22,2024-25,1610612739,Cleveland Cavaliers,Houston Rockets,109,15,34,0.4411764705882353
0022400616,2025-01-22,2024-25,1610612763,Memphis Grizzlies,Charlotte Hornets,120,11,31,0.3548387096774194
0022400619,2025-01-22,2024-25,1610612758,Sacramento Kings,Golden State Warriors,117,22,48,0.4583333333333333
0022400619,2025-01-22,2024-25,1610612744,Golden State Warriors,Sacramento Kings,123,11,30,0.36666666666666664
0022400620,2025-01-22,2024-25,1610612746,LA Clippers,Boston Celtics,117,19,50,0.38
0022400618,2025-01-22,2024-25,1610612762,Utah Jazz,Oklahoma City Thunder,123,12,39,0.3076923076923077
0022400620,2025-01-22,2024-25,1610612738,Boston Celtics,LA Clippers,113,9,28,0.32142857142857145
0022400615,2025-01-22,2024-25,1610612745,Houston Rockets,Cleveland Cavaliers,108,13,41,0.3170731707317073
0022400612,2025-01-22,2024-25,1610612765,Detroit Pistons,Atlanta Hawks,104,6,38,0.15789473684210525
0022400616,2025-01-22,2024-25,1610612766,Charlotte Hornets,Memphis Grizzlies,132,21,47,0.44680851063829785
0022400612,2025-01-22,2024-25,1610612737,Atlanta Hawks,Detroit Pistons,114,12,34,0.35294117647058826
0022400618,2025-01-22,2024-25,1610612760,Oklahoma City Thunder,Utah Jazz,114,14,37,0.3783783783783784
0022400613,2025-01-22,2024-25,1610612756,Phoenix Suns,Brooklyn Nets,84,7,36,0.19444444444444445
0022400613,2025-01-22,2024-25,1610612751,Brooklyn Nets,Phoenix Suns,108,14,41,0.34146341463414637
0022400609,2025-01-21,2024-25,1610612743,Denver Nuggets,Philadelphia 76ers,109,15,38,0.39473684210526316
0022400606,2025-01-21,2024-25,1610612752,New York Knicks,Brooklyn Nets,95,12,40,0.3
0022400610,2025-01-21,2024-25,1610612747,Los Angeles Lakers,Washington Wizards,88,11,43,0.2558139534883721
0022400609,2025-01-21,2024-25,1610612755,Philadelphia 76ers,Denver Nuggets,144,16,31,0.5161290322580645
0022400606,2025-01-21,2024-25,1610612751,Brooklyn Nets,New York Knicks,99,8,28,0.2857142857142857
0022400607,2025-01-21,2024-25,1610612748,Miami Heat,Portland Trail Blazers,116,15,43,0.3488372093023256
0022400610,2025-01-21,2024-25,1610612764,Washington Wizards,Los Angeles Lakers,111,11,34,0.3235294117647059
0022400607,2025-01-21,2024-25,1610612757,Portland Trail Blazers,Miami Heat,107,14,42,0.3333333333333333
0022400608,2025-01-21,2024-25,1610612761,Toronto Raptors,Orlando Magic,93,9,31,0.2903225806451613
0022400608,2025-01-21,2024-25,1610612753,Orlando Magic,Toronto Raptors,109,13,24,0.5416666666666666
0022400604,2025-01-20,2024-25,1610612738,Boston Celtics,Golden State Warriors,85,14,53,0.2641509433962264
0022400601,2025-01-20,2024-25,1610612750,Minnesota Timberwolves,Memphis Grizzlies,108,7,33,0.21212121212121213
0022400604,2025-01-20,2024-25,1610612744,Golden State Warriors,Boston Celtics,125,20,48,0.4166666666666667
0022400605,2025-01-20,2024-25,1610612762,Utah Jazz,New Orleans Pelicans,123,15,41,0.36585365853658536
0022400600,2025-01-20,2024-25,1610612765,Detroit Pistons,Houston Rockets,96,11,39,0.28205128205128205
0022400602,2025-01-20,2024-25,1610612737,Atlanta Hawks,New York Knicks,119,9,26,0.34615384615384615
0022400603,2025-01-20,2024-25,1610612739,Cleveland Cavaliers,Phoenix Suns,92,10,26,0.38461538461538464
0022400605,2025-01-20,2024-25,1610612740,New Orleans Pelicans,Utah Jazz,119,11,46,0.2391304347826087
0022400599,2025-01-20,2024-25,1610612766,Charlotte Hornets,Dallas Mavericks,105,6,32,0.1875
0022400599,2025-01-20,2024-25,1610612742,Dallas Mavericks,Charlotte Hornets,110,17,39,0.4358974358974359
0022400603,2025-01-20,2024-25,1610612756,Phoenix Suns,Cleveland Cavaliers,118,19,46,0.41304347826086957
0022400611,2025-01-20,2024-25,1610612746,LA Clippers,Chicago Bulls,112,15,46,0.32608695652173914
0022400601,2025-01-20,2024-25,1610612763,Memphis Grizzlies,Minnesota Timberwolves,106,14,43,0.32558139534883723
0022400602,2025-01-20,2024-25,1610612752,New York Knicks,Atlanta Hawks,110,13,30,0.43333333333333335
0022400600,2025-01-20,2024-25,1610612745,Houston Rockets,Detroit Pistons,107,10,27,0.37037037037037035
0022400611,2025-01-20,2024-25,1610612741,Chicago Bulls,LA Clippers,99,9,42,0.21428571428571427
0022400596,2025-01-19,2024-25,1610612746,LA Clippers,Los Angeles Lakers,102,9,27,0.3333333333333333
0022400596,2025-01-19,2024-25,1610612747,Los Angeles Lakers,LA Clippers,116,11,30,0.36666666666666664
0022400593,2025-01-19,2024-25,1610612743,Denver Nuggets,Orlando Magic,100,12,41,0.2926829268292683
0022400595,2025-01-19,2024-25,1610612760,Oklahoma City Thunder,Brooklyn Nets,101,12,43,0.27906976744186046
0022400598,2025-01-19,2024-25,1610612758,Sacramento Kings,Washington Wizards,100,10,42,0.23809523809523808
0022400592,2025-01-19,2024-25,1610612748,Miami Heat,San Antonio Spurs,107,15,40,0.375
0022400592,2025-01-19,2024-25,1610612759,San Antonio Spurs,Miami Heat,128,18,33,0.5454545454545454
0022400597,2025-01-19,2024-25,1610612757,Portland Trail Blazers,Chicago Bulls,102,8,29,0.27586206896551724
0022400595,2025-01-19,2024-25,1610612751,Brooklyn Nets,Oklahoma City Thunder,127,19,43,0.4418604651162791
0022400594,2025-01-19,2024-25,1610612749,Milwaukee Bucks,Philadelphia 76ers,109,16,45,0.35555555555555557
0022400598,2025-01-19,2024-25,1610612764,Washington Wizards,Sacramento Kings,123,12,39,0.3076923076923077
0022400593,2025-01-19,2024-25,1610612753,Orlando Magic,Denver Nuggets,113,7,25,0.28
0022400597,2025-01-19,2024-25,1610612741,Chicago Bulls,Portland Trail Blazers,113,9,31,0.2903225806451613
0022400594,2025-01-19,2024-25,1610612755,Philadelphia 76ers,Milwaukee Bucks,123,14,37,0.3783783783783784
0022400591,2025-01-18,2024-25,1610612745,Houston Rockets,Portland Trail Blazers,103,12,36,0.3333333333333333
0022400586,2025-01-18,2024-25,1610612756,Phoenix Suns,Detroit Pistons,121,9,33,0.2727272727272727
0022400589,2025-01-18,2024-25,1610612764,Washington Wizards,Golden State Warriors,122,14,41,0.34146341463414637
0022400586,2025-01-18,2024-25,1610612765,Detroit Pistons,Phoenix Suns,125,7,25,0.28
0022400588,2025-01-18,2024-25,1610612754,Indiana Pacers,Philadelphia 76ers,102,10,34,0.29411764705882354
0022400587,2025-01-18,2024-25,1610612738,Boston Celtics,Atlanta Hawks,119,9,37,0.24324324324324326
0022400589,2025-01-18,2024-25,1610612744,Golden State Warriors,Washington Wizards,114,22,45,0.4888888888888889
0022400590,2025-01-18,2024-25,1610612739,Cleveland Cavaliers,Minnesota Timberwolves,117,15,38,0.39473684210526316
0022400591,2025-01-18,2024-25,1610612757,Portland Trail Blazers,Houston Rockets,125,14,31,0.45161290322580644
0022400590,2025-01-18,2024-25,1610612750,Minnesota Timberwolves,Cleveland Cavaliers,124,17,48,0.3541666666666667
0022400588,2025-01-18,2024-25,1610612755,Philadelphia 76ers,Indiana Pacers,115,11,34,0.3235294117647059
0022400587,2025-01-18,2024-25,1610612737,Atlanta Hawks,Boston Celtics,115,15,52,0.28846153846153844
0022400581,2025-01-17,2024-25,1610612740,New Orleans Pelicans,Utah Jazz,123,13,38,0.34210526315789475
0022400583,2025-01-17,2024-25,1610612760,Oklahoma City Thunder,Dallas Mavericks,106,16,41,0.3902439024390244
0022400580,2025-01-17,2024-25,1610612761,Toronto Raptors,Milwaukee Bucks,130,13,31,0.41935483870967744
0022400579,2025-01-17,2024-25,1610612743,Denver Nuggets,Miami Heat,113,9,33,0.2727272727272727
0022400584,2025-01-17,2024-25,1610612741,Chicago Bulls,Charlotte Hornets,125,13,34,0.38235294117647056
0022400582,2025-01-17,2024-25,1610612759,San Antonio Spurs,Memphis Grizzlies,140,19,44,0.4318181818181818
0022400584,2025-01-17,2024-25,1610612766,Charlotte Hornets,Chicago Bulls,123,14,40,0.35
0022400579,2025-01-17,2024-25,1610612748,Miami Heat,Denver Nuggets,133,16,33,0.48484848484848486
0022400577,2025-01-17,2024-25,1610612753,Orlando Magic,Boston Celtics,121,17,37,0.4594594594594595
0022400585,2025-01-17,2024-25,1610612751,Brooklyn Nets,Los Angeles Lakers,102,12,34,0.35294117647058826
0022400578,2025-01-17,2024-25,1610612750,Minnesota Timberwolves,New York Knicks,99,14,34,0.4117647058823529
0022400585,2025-01-17,2024-25,1610612747,Los Angeles Lakers,Brooklyn Nets,101,17,38,0.4473684210526316
0022400581,2025-01-17,2024-25,1610612762,Utah Jazz,New Orleans Pelicans,136,22,50,0.44
0022400583,2025-01-17,2024-25,1610612742,Dallas Mavericks,Oklahoma City Thunder,98,20,46,0.43478260869565216
0022400580,2025-01-17,2024-25,1610612749,Milwaukee Bucks,Toronto Raptors,112,8,34,0.23529411764705882
0022400582,2025-01-17,2024-25,1610612763,Memphis Grizzlies,San Antonio Spurs,112,13,36,0.3611111111111111
0022400577,2025-01-17,2024-25,1610612738,Boston Celtics,Orlando Magic,94,5,32,0.15625
0022400578,2025-01-17,2024-25,1610612752,New York Knicks,Minnesota Timberwolves,116,22,40,0.55
0022400573,2025-01-16,2024-25,1610612764,Washington Wizards,Phoenix Suns,130,16,33,0.48484848484848486
0022400574,2025-01-16,2024-25,1610612739,Cleveland Cavaliers,Oklahoma City Thunder,134,18,53,0.33962264150943394
0022400572,2025-01-16,2024-25,1610612754,Indiana Pacers,Detroit Pistons,100,9,36,0.25
0022400576,2025-01-16,2024-25,1610612745,Houston Rockets,Sacramento Kings,132,14,33,0.42424242424242425
0022400575,2025-01-16,2024-25,1610612746,LA Clippers,Portland Trail Blazers,89,9,34,0.2647058823529412
0022400573,2025-01-16,2024-25,1610612756,Phoenix Suns,Washington Wizards,123,13,41,0.3170731707317073
0022400574,2025-01-16,2024-25,1610612760,Oklahoma City Thunder,Cleveland Cavaliers,114,13,42,0.30952380952380953
0022400575,2025-01-16,2024-25,1610612757,Portland Trail Blazers,LA Clippers,118,10,23,0.43478260869565216
0022400572,2025-01-16,2024-25,1610612765,Detroit Pistons,Indiana Pacers,111,13,30,0.43333333333333335
0022400576,2025-01-16,2024-25,1610612758,Sacramento Kings,Houston Rockets,127,12,33,0.36363636363636365
0022400566,2025-01-15,2024-25,1610612742,Dallas Mavericks,New Orleans Pelicans,119,13,39,0.3333333333333333
0022400571,2025-01-15,2024-25,1610612751,Brooklyn Nets,LA Clippers,126,12,32,0.375
0022400570,2025-01-15,2024-25,1610612748,Miami Heat,Los Angeles Lakers,117,13,34,0.38235294117647056
0022400561,2025-01-15,2024-25,1610612752,New York Knicks,Philadelphia 76ers,119,13,35,0.37142857142857144
0022400567,2025-01-15,2024-25,1610612763,Memphis Grizzlies,San Antonio Spurs,115,16,43,0.37209302325581395
0022400568,2025-01-15,2024-25,1610612745,Houston Rockets,Denver Nuggets,108,14,29,0.4827586206896552
